ref;nump;reg;dpt;com;insee;edif;adresse;leg;lieucor;autp;autoeu;scle;datpv;serie;typdoc;lbase;copy;video_v;video_p;wgs84;filename
APMH00037573;MH0037573;Ile-de-France;75;Paris 04;75104;"Hôtel de Boisgelin;Hôtel Roualle de Boisgelin";29 quai de Bourbon;Portail de la façade sur rue;;Atget, Eugène (photographe);;;1900;;Négatif;PA00086321;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037573_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/7018835f25d5861c06f82eaa779fc126/;48.8531224, 2.3543568;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037573_p.jpg
APMH00004615;MH0004615;Ile-de-France;75;Paris 11;75111;Hôtel de Mortagne ou de Vaucanson (ancien);51, 53 rue de Charonne;Façade sur rue;;Robert, Paul (photographe);;;1892;;Négatif;PA00086536;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004615_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/96d24c3ec64993abe74e1c663572c256/;48.8533584, 2.3783397;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004615_p.jpg
APMH00004501;MH0004501;Ile-de-France;75;Paris 04;75104;Hôtel de Sens;1 rue du Figuier;Façade sur rue : Tourelle de gauche;;Robert, Paul (photographe);;;1892;;Négatif;PA00086316;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004501_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/638e98f85b7a8877ef9cbedeec0fbc22/;48.8534911, 2.3591967;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004501_p.jpg
APMH00004499;MH0004499;Ile-de-France;75;Paris 04;75104;Hôtel de Sens;1 rue du Figuier;Façade sur rue : Porte;;Robert, Paul (photographe);;;1892;;Négatif;PA00086316;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004499_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/926864e83520ca2e841eb3ec39dbc6ba/;48.8534911, 2.3591967;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004499_p.jpg
APMH00037838;MH0037838;Ile-de-France;75;Paris 05;75105;"Café tabac cabaret ""A la croix d'or""";54 rue Saint-André-des-Arts;Façade sur rue;;Atget, Eugène (photographe);;;1900/09;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037838_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/940f1771d27e4664e457a493a63f3fa8/;48.8535554, 2.3401146;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037838_p.jpg
APMH00037848;MH0037848;Ile-de-France;75;Paris 05;75105;Hôtel particulier;58 rue Saint-André-des-Arts;Portail;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037848_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/682848f3783c20385de3aa925ff41a62/;48.8535953, 2.3398651;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037848_p.jpg
APMH00037847;MH0037847;Ile-de-France;75;Paris 05;75105;Hôtel des archevêques de Lyon;58 rue Saint-André-des-Arts;Portail;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037847_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/5961e8f5b58e92d53448ad599b86133f/;48.8535953, 2.3398651;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037847_p.jpg
APMH00037955;MH0037955;Ile-de-France;75;Paris 07;75107;Hôtel particulier;23 rue de Varenne;Portail;;Atget, Eugène (photographe);;;1900;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037955_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/b3501c1025c687c9a296775e22567a07/;48.8536013, 2.3244776;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037955_p.jpg
APMH00037949;MH0037949;Ile-de-France;75;Paris 07;75107;"Hôtel de Narbonne;Hôtel de la duchesse de Narbonne (ancien)";45 rue de Varenne;Façade sur rue, portail;;Atget, Eugène (photographe);;;1901;;Négatif;PA00088726;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037949_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/bbb72c9ba41703b5ae7ff414af594a94/;48.8538813, 2.3224095;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037949_p.jpg
APMH00004519;MH0004519;Ile-de-France;75;Paris 04;75104;Hôtel d'Aumont;5, 7 rue de Jouy;Cour intérieure : Vue du côté de l'entrée;;Robert, Paul (photographe);;;1892;;Négatif;PA00086276;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004519_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/202d72d55710d8404d2fd998217b72c8/;48.8547757, 2.3583501;http://www.culture.gouv.fr/Wave/image/memoire/0403/sap01_mh004519_p.jpg
APMH00037917;MH0037917;Ile-de-France;75;Paris 16;75116;Borne limitative des seigneuries d'Auteuil et de Passy;rue Berton;Vue générale de la rue;;Atget, Eugène (photographe);;;1901;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037917_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/e21ef505e9f810bebc82a9b61c56e011/;48.8549478, 2.2805829;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037917_p.jpg
APMH00035915;MH0035915;Ile-de-France;77;Provins;77379;Cave;;;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035915_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/7cc7e12ececaee0705e7372daa9ecf95/;48.560197, 3.299082;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh035915_p.jpg
APMH00007419;MH0007419;Ile-de-France;78;Juziers;78327;Eglise Saint-Michel;;Dessin;"75 ; Paris ; Médiathèque de l'Architecture et du Patrimoine";Durand, Eugène (photographe);;;;;Négatif;PA00087465;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0072/sap01_mh007419_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/b393b6d1a08cd91c9bfefb9141abac36/;48.99235, 1.860337;http://www.culture.gouv.fr/Wave/image/memoire/0072/sap01_mh007419_p.jpg
APMH00007051;MH0007051;Ile-de-France;78;Juziers;78327;Eglise Saint-Michel;;Dessin;"75 ; Paris ; Médiathèque de l'Architecture et du Patrimoine";Durand, Eugène (photographe);;;;;Négatif;PA00087465;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh007051_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/1dc4cb9a03f1585303c70754e442f5c2/;48.99235, 1.860337;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh007051_p.jpg
APMH00010980;MH0010980;Ile-de-France;77;Château-Landon;77099;Eglise Notre-Dame;;Abside;;Durand, Eugène (photographe);;;;;Négatif;PA00086870;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh010980_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/319d238537bc2df77ae0bf486d87914b/;48.682884, 2.958139;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh010980_p.jpg
APMH00007207;MH0007207;Ile-de-France;91;Ferté-Alais (La);91232;Eglise Notre-Dame;;;;Durand, Eugène (photographe);;;;;Négatif;PA00087912;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007207_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/101bb479203b8ac9625f15f870627f26/;48.482327, 2.347223;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007207_p.jpg
APMH00007333;MH0007333;Ile-de-France;91;Ferté-Alais (La);91232;Eglise Notre-Dame;;Porte;;Durand, Eugène (photographe);;;;;Négatif;PA00087912;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007333_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8ff2f3acff6d23058f8647cafb5ccec0/;48.482327, 2.347223;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007333_p.jpg
APMH00006539;MH0006539;Ile-de-France;78;Montfort-l'Amaury;78420;Cimetière;;Cloître;;Durand, Eugène (photographe);;;;;Négatif;PA00087550;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006539_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/80f8afc925f09b4d7c04469a4ddc2ba6/;48.77765, 1.80692;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006539_p.jpg
APMH00007057;MH0007057;Ile-de-France;78;Mareil-Marly;78367;Eglise Saint-Etienne;;Dessin;"75 ; Paris ; Médiathèque de l'Architecture et du Patrimoine";Durand, Eugène (photographe);;;;;Négatif;"PA00087521 ; IA00052840";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh007057_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/4f107c733136dd37ecdd6b8580c8fd96/;48.881975, 2.077877;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh007057_p.jpg
APMH00006498;MH0006498;Ile-de-France;78;Mareil-Marly;78367;Eglise Saint-Etienne;;Façade nord-ouest;;Marville, Charles (photographe);;;;;Négatif;"PA00087521 ; IA00052840";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006498_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/392806e6377040935ae3148e24206bda/;48.881975, 2.077877;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006498_p.jpg
APMH00006971;MH0006971;Ile-de-France;78;Thiverval-Grignon;78615;Eglise Saint-Martin;;Façade nord-est;;Durand, Eugène (photographe);;;;;Négatif;PA00087654;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh006971_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/31bf3a6e1156cc8cb438175b79eb19e3/;48.849881, 1.915366;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh006971_p.jpg
APMH00036055;MH0036055;Ile-de-France;78;Triel-sur-Seine;78624;Eglise Saint-Martin;;Ensemble sud-ouest;;Enlart, Camille (historien);;;;;Négatif;PA00087659;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh036055_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/6b2c7f8b79c24bdaa010bc7129d6fdc6/;48.982448, 2.00279;http://www.culture.gouv.fr/Wave/image/memoire/0029/sap01_mh036055_p.jpg
APMH00007213;MH0007213;Ile-de-France;78;Louveciennes;78350;Eglise Saint-Martin;;Abside, fenêtres;;Durand, Eugène (photographe);;;;;Négatif;"PA00087483 ; IA00050208";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007213_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/5bc377f69fe2ad54b4957075b28a664c/;48.860939, 2.114127;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007213_p.jpg
APMH00035784;MH0035784;Ile-de-France;77;Champeaux;77082;Collégiale Saint-Martin;;Bas-côté et nef;;Enlart, Camille (historien);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0028/sap01_mh035784_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/907f758eadbc5ca2cd1ab1c19ad66639/;48.58583, 2.80778;http://www.culture.gouv.fr/Wave/image/memoire/0028/sap01_mh035784_p.jpg
APMH00026012;MH0026012;Ile-de-France;77;Champeaux;77082;Collégiale Saint-Martin;;Partie de la nef et clocher, au nord;;Heuzé, Henri (photographe);;;1919;;Négatif;PA00086860;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/1790/sap01_mh0026012_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/87f8ddc5a0c585aaaac471f83a5e038c/;48.58583, 2.80778;http://www.culture.gouv.fr/Wave/image/memoire/1790/sap01_mh0026012_p.jpg
APMH00009098;MH0009098;Ile-de-France;95;Luzarches;95352;Eglise Saint-Côme-Saint-Damien;;Ensemble nord-ouest;;Durand, Eugène (photographe);;;;;Négatif;PA00080108;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0014/sap01_mh009098_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/7ec2132ce01376e57a80a10141d6a0f4/;49.112127, 2.428576;http://www.culture.gouv.fr/Wave/image/memoire/0014/sap01_mh009098_p.jpg
APMH00031740;MH0031740;Ile-de-France;77;Paroy;77355;Eglise;;Façade sud;;Louzier (photographe);;;;;Négatif;PA00087191;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031740_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/36e665da6c50faab8627eb7c13c6ca34/;48.480082, 3.198465;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031740_p.jpg
APMH00031742;MH0031742;Ile-de-France;77;Paroy;77355;Eglise;;Nef, vue du choeur;;Louzier (photographe);;;;;Négatif;PA00087191;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031742_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/80375ac0222c92c3695d4a4e10a55e5f/;48.480082, 3.198465;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031742_p.jpg
APMH00031737;MH0031737;Ile-de-France;77;Paroy;77355;Eglise;;Façade ouest;;Louzier (photographe);;;;;Négatif;PA00087191;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031737_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/d19dc8a8b58c711daad15580640d1b0c/;48.480082, 3.198465;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031737_p.jpg
APMH00031738;MH0031738;Ile-de-France;77;Paroy;77355;Eglise;;Portail ouest;;Louzier (photographe);;;;;Négatif;PA00087191;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031738_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/e5dfb64f8053ae2714e9d22183017992/;48.480082, 3.198465;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031738_p.jpg
APMH00006381;MH0006381;Ile-de-France;78;Houdan;78310;Château fort;;Donjon;;Durand, Eugène (photographe);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006381_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/3c7fbf156fbea65d6bdfae089182dbae/;48.789282, 1.599117;http://www.culture.gouv.fr/Wave/image/memoire/0009/sap01_mh006381_p.jpg
APMH00008539;MH0008539;Ile-de-France;77;Château-Landon;77099;Eglise;;Pilier, choeur;;Robert, Paul (photographe);;;;;Négatif;PA00086870;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0012/sap01_mh008539_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/22f5f70d6b7edb35d9b8d934e497c0bb/;48.1487569, 2.6991771;http://www.culture.gouv.fr/Wave/image/memoire/0012/sap01_mh008539_p.jpg
APMH00010982;MH0010982;Ile-de-France;77;Château-Landon;77099;Eglise;;Bas-côté de la nef, ruines;;Durand, Eugène (photographe);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh010982_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/6e62ae155d74531f113f0388ad1d4ca3/;48.1487569, 2.6991771;http://www.culture.gouv.fr/Wave/image/memoire/0011/sap01_mh010982_p.jpg
